synapse_id,expected_name,relative_path
syn54236581,clip26_label2.npy,TRAIN/subject07_config1/clip26_label2.npy
syn54236563,clip27_label8.npy,TRAIN/subject07_config1/clip27_label8.npy
syn54236641,clip00_label8.npy,TRAIN/subject07_config2/clip00_label8.npy
syn54236646,clip01_label8.npy,TRAIN/subject07_config2/clip01_label8.npy
syn54236653,clip02_label0.npy,TRAIN/subject07_config2/clip02_label0.npy
syn54236644,clip03_label8.npy,TRAIN/subject07_config2/clip03_label8.npy
syn54236651,clip04_label1.npy,TRAIN/subject07_config2/clip04_label1.npy
syn54236652,clip05_label8.npy,TRAIN/subject07_config2/clip05_label8.npy
syn54236648,clip06_label1.npy,TRAIN/subject07_config2/clip06_label1.npy
syn54236668,clip07_label8.npy,TRAIN/subject07_config2/clip07_label8.npy
syn54236637,clip08_label2.npy,TRAIN/subject07_config2/clip08_label2.npy
syn54236645,clip09_label6.npy,TRAIN/subject07_config2/clip09_label6.npy
syn54236666,clip10_label3.npy,TRAIN/subject07_config2/clip10_label3.npy
syn54236642,clip11_label7.npy,TRAIN/subject07_config2/clip11_label7.npy
syn54236674,clip12_label2.npy,TRAIN/subject07_config2/clip12_label2.npy
syn54236640,clip13_label6.npy,TRAIN/subject07_config2/clip13_label6.npy
syn54236643,clip14_label3.npy,TRAIN/subject07_config2/clip14_label3.npy
syn54236657,clip15_label8.npy,TRAIN/subject07_config2/clip15_label8.npy
syn54236650,clip16_label4.npy,TRAIN/subject07_config2/clip16_label4.npy
syn54236654,clip17_label8.npy,TRAIN/subject07_config2/clip17_label8.npy
syn54236676,clip18_label5.npy,TRAIN/subject07_config2/clip18_label5.npy
syn54236671,clip19_label8.npy,TRAIN/subject07_config2/clip19_label8.npy
syn54236655,clip20_label2.npy,TRAIN/subject07_config2/clip20_label2.npy
syn54236667,clip21_label9.npy,TRAIN/subject07_config2/clip21_label9.npy
syn54236665,clip22_label3.npy,TRAIN/subject07_config2/clip22_label3.npy
syn54236673,clip23_label8.npy,TRAIN/subject07_config2/clip23_label8.npy
syn54236031,clip00_label8.npy,TRAIN/subject07_config3/clip00_label8.npy
syn54236038,clip01_label8.npy,TRAIN/subject07_config3/clip01_label8.npy
syn54236047,clip02_label0.npy,TRAIN/subject07_config3/clip02_label0.npy
syn54236035,clip03_label8.npy,TRAIN/subject07_config3/clip03_label8.npy
syn54236044,clip04_label1.npy,TRAIN/subject07_config3/clip04_label1.npy
syn54236045,clip05_label8.npy,TRAIN/subject07_config3/clip05_label8.npy
syn54236040,clip06_label1.npy,TRAIN/subject07_config3/clip06_label1.npy
syn54236056,clip07_label8.npy,TRAIN/subject07_config3/clip07_label8.npy
syn54236029,clip08_label2.npy,TRAIN/subject07_config3/clip08_label2.npy
syn54236037,clip09_label6.npy,TRAIN/subject07_config3/clip09_label6.npy
syn54236054,clip10_label3.npy,TRAIN/subject07_config3/clip10_label3.npy
syn54236033,clip11_label7.npy,TRAIN/subject07_config3/clip11_label7.npy
syn54236059,clip12_label2.npy,TRAIN/subject07_config3/clip12_label2.npy
syn54236030,clip13_label6.npy,TRAIN/subject07_config3/clip13_label6.npy
syn54236034,clip14_label3.npy,TRAIN/subject07_config3/clip14_label3.npy
syn54236051,clip15_label8.npy,TRAIN/subject07_config3/clip15_label8.npy
syn54236042,clip16_label4.npy,TRAIN/subject07_config3/clip16_label4.npy
syn54236048,clip17_label8.npy,TRAIN/subject07_config3/clip17_label8.npy
syn54236060,clip18_label5.npy,TRAIN/subject07_config3/clip18_label5.npy
syn54236057,clip19_label8.npy,TRAIN/subject07_config3/clip19_label8.npy
syn54236049,clip20_label2.npy,TRAIN/subject07_config3/clip20_label2.npy
syn54236055,clip21_label9.npy,TRAIN/subject07_config3/clip21_label9.npy
syn54236052,clip22_label3.npy,TRAIN/subject07_config3/clip22_label3.npy
syn54235864,clip00_label8.npy,TRAIN/subject08_config1/clip00_label8.npy
syn54235871,clip01_label8.npy,TRAIN/subject08_config1/clip01_label8.npy
syn54235876,clip02_label0.npy,TRAIN/subject08_config1/clip02_label0.npy
syn54235867,clip03_label8.npy,TRAIN/subject08_config1/clip03_label8.npy
syn54235874,clip04_label1.npy,TRAIN/subject08_config1/clip04_label1.npy
syn54235875,clip05_label8.npy,TRAIN/subject08_config1/clip05_label8.npy
syn54235872,clip06_label1.npy,TRAIN/subject08_config1/clip06_label1.npy
syn54235883,clip07_label8.npy,TRAIN/subject08_config1/clip07_label8.npy
syn54235862,clip08_label2.npy,TRAIN/subject08_config1/clip08_label2.npy
syn54235870,clip09_label6.npy,TRAIN/subject08_config1/clip09_label6.npy
syn54235881,clip10_label3.npy,TRAIN/subject08_config1/clip10_label3.npy
syn54235865,clip11_label7.npy,TRAIN/subject08_config1/clip11_label7.npy
syn54235886,clip12_label2.npy,TRAIN/subject08_config1/clip12_label2.npy
syn54235863,clip13_label6.npy,TRAIN/subject08_config1/clip13_label6.npy
syn54235866,clip14_label3.npy,TRAIN/subject08_config1/clip14_label3.npy
syn54235879,clip15_label8.npy,TRAIN/subject08_config1/clip15_label8.npy
syn54235873,clip16_label4.npy,TRAIN/subject08_config1/clip16_label4.npy
syn54235877,clip17_label8.npy,TRAIN/subject08_config1/clip17_label8.npy
syn54235887,clip18_label5.npy,TRAIN/subject08_config1/clip18_label5.npy
syn54235884,clip19_label8.npy,TRAIN/subject08_config1/clip19_label8.npy
syn54235878,clip20_label2.npy,TRAIN/subject08_config1/clip20_label2.npy
syn54235882,clip21_label9.npy,TRAIN/subject08_config1/clip21_label9.npy
syn54235880,clip22_label3.npy,TRAIN/subject08_config1/clip22_label3.npy
syn54235885,clip23_label8.npy,TRAIN/subject08_config1/clip23_label8.npy
syn54236474,clip00_label8.npy,TRAIN/subject08_config2/clip00_label8.npy
syn54236484,clip01_label8.npy,TRAIN/subject08_config2/clip01_label8.npy
syn54236499,clip02_label0.npy,TRAIN/subject08_config2/clip02_label0.npy
syn54236478,clip03_label8.npy,TRAIN/subject08_config2/clip03_label8.npy
syn54236494,clip04_label1.npy,TRAIN/subject08_config2/clip04_label1.npy
syn54236495,clip05_label8.npy,TRAIN/subject08_config2/clip05_label8.npy
syn54236489,clip06_label1.npy,TRAIN/subject08_config2/clip06_label1.npy
syn54236503,clip07_label8.npy,TRAIN/subject08_config2/clip07_label8.npy
syn54236493,clip08_label5.npy,TRAIN/subject08_config2/clip08_label5.npy
syn54236477,clip09_label8.npy,TRAIN/subject08_config2/clip09_label8.npy
syn54236502,clip10_label2.npy,TRAIN/subject08_config2/clip10_label2.npy
syn54236471,clip11_label6.npy,TRAIN/subject08_config2/clip11_label6.npy
syn54236498,clip12_label3.npy,TRAIN/subject08_config2/clip12_label3.npy
syn54236490,clip13_label7.npy,TRAIN/subject08_config2/clip13_label7.npy
syn54236497,clip14_label2.npy,TRAIN/subject08_config2/clip14_label2.npy
syn54236504,clip15_label6.npy,TRAIN/subject08_config2/clip15_label6.npy
syn54236492,clip16_label3.npy,TRAIN/subject08_config2/clip16_label3.npy
syn54236500,clip17_label8.npy,TRAIN/subject08_config2/clip17_label8.npy
syn54236501,clip18_label4.npy,TRAIN/subject08_config2/clip18_label4.npy
syn54236505,clip19_label8.npy,TRAIN/subject08_config2/clip19_label8.npy
syn54236506,clip20_label5.npy,TRAIN/subject08_config2/clip20_label5.npy
syn54236507,clip21_label8.npy,TRAIN/subject08_config2/clip21_label8.npy
syn54236481,clip22_label2.npy,TRAIN/subject08_config2/clip22_label2.npy
syn54236491,clip23_label9.npy,TRAIN/subject08_config2/clip23_label9.npy
syn54236496,clip24_label3.npy,TRAIN/subject08_config2/clip24_label3.npy
syn54236100,clip00_label8.npy,TRAIN/subject08_config3/clip00_label8.npy
syn54236107,clip01_label8.npy,TRAIN/subject08_config3/clip01_label8.npy
syn54236115,clip02_label0.npy,TRAIN/subject08_config3/clip02_label0.npy
syn54236104,clip03_label8.npy,TRAIN/subject08_config3/clip03_label8.npy
syn54236112,clip04_label1.npy,TRAIN/subject08_config3/clip04_label1.npy
syn54236113,clip05_label8.npy,TRAIN/subject08_config3/clip05_label8.npy
syn54236108,clip06_label1.npy,TRAIN/subject08_config3/clip06_label1.npy
syn54236123,clip07_label8.npy,TRAIN/subject08_config3/clip07_label8.npy
syn54236098,clip08_label2.npy,TRAIN/subject08_config3/clip08_label2.npy
syn54236105,clip09_label6.npy,TRAIN/subject08_config3/clip09_label6.npy
syn54236121,clip10_label3.npy,TRAIN/subject08_config3/clip10_label3.npy
syn54236102,clip11_label7.npy,TRAIN/subject08_config3/clip11_label7.npy
syn54236126,clip12_label2.npy,TRAIN/subject08_config3/clip12_label2.npy
syn54236099,clip13_label6.npy,TRAIN/subject08_config3/clip13_label6.npy
syn54236103,clip14_label3.npy,TRAIN/subject08_config3/clip14_label3.npy
syn54236119,clip15_label8.npy,TRAIN/subject08_config3/clip15_label8.npy
syn54236110,clip16_label4.npy,TRAIN/subject08_config3/clip16_label4.npy
syn54236116,clip17_label8.npy,TRAIN/subject08_config3/clip17_label8.npy
syn54236127,clip18_label5.npy,TRAIN/subject08_config3/clip18_label5.npy
syn54236124,clip19_label8.npy,TRAIN/subject08_config3/clip19_label8.npy
syn54236117,clip20_label2.npy,TRAIN/subject08_config3/clip20_label2.npy
syn54236122,clip21_label9.npy,TRAIN/subject08_config3/clip21_label9.npy
syn54236120,clip22_label3.npy,TRAIN/subject08_config3/clip22_label3.npy
syn54236125,clip23_label8.npy,TRAIN/subject08_config3/clip23_label8.npy
syn54236132,clip00_label8.npy,TRAIN/subject10_config1/clip00_label8.npy
syn54236138,clip01_label8.npy,TRAIN/subject10_config1/clip01_label8.npy
syn54236144,clip02_label0.npy,TRAIN/subject10_config1/clip02_label0.npy
syn54236135,clip03_label8.npy,TRAIN/subject10_config1/clip03_label8.npy
syn54236142,clip04_label1.npy,TRAIN/subject10_config1/clip04_label1.npy
syn54236143,clip05_label8.npy,TRAIN/subject10_config1/clip05_label8.npy
syn54236139,clip06_label1.npy,TRAIN/subject10_config1/clip06_label1.npy
syn54236149,clip07_label8.npy,TRAIN/subject10_config1/clip07_label8.npy
syn54236129,clip08_label2.npy,TRAIN/subject10_config1/clip08_label2.npy
syn54236137,clip09_label6.npy,TRAIN/subject10_config1/clip09_label6.npy
syn54236147,clip10_label3.npy,TRAIN/subject10_config1/clip10_label3.npy
syn54236133,clip11_label7.npy,TRAIN/subject10_config1/clip11_label7.npy
syn54236152,clip12_label2.npy,TRAIN/subject10_config1/clip12_label2.npy
syn54236131,clip13_label6.npy,TRAIN/subject10_config1/clip13_label6.npy
syn54236134,clip14_label3.npy,TRAIN/subject10_config1/clip14_label3.npy
syn54236146,clip15_label8.npy,TRAIN/subject10_config1/clip15_label8.npy
syn54236140,clip16_label4.npy,TRAIN/subject10_config1/clip16_label4.npy
syn54236145,clip17_label8.npy,TRAIN/subject10_config1/clip17_label8.npy
syn54236153,clip18_label5.npy,TRAIN/subject10_config1/clip18_label5.npy
syn54236150,clip19_label8.npy,TRAIN/subject10_config1/clip19_label8.npy
syn54236130,clip20_label3.npy,TRAIN/subject10_config1/clip20_label3.npy
syn54236148,clip21_label9.npy,TRAIN/subject10_config1/clip21_label9.npy
syn54236136,clip22_label2.npy,TRAIN/subject10_config1/clip22_label2.npy
syn54236151,clip23_label8.npy,TRAIN/subject10_config1/clip23_label8.npy
syn54236286,clip00_label8.npy,TRAIN/subject10_config2/clip00_label8.npy
syn54236294,clip01_label8.npy,TRAIN/subject10_config2/clip01_label8.npy
syn54236299,clip02_label0.npy,TRAIN/subject10_config2/clip02_label0.npy
syn54236291,clip03_label8.npy,TRAIN/subject10_config2/clip03_label8.npy
syn54236297,clip04_label1.npy,TRAIN/subject10_config2/clip04_label1.npy
syn54236298,clip05_label8.npy,TRAIN/subject10_config2/clip05_label8.npy
syn54236295,clip06_label1.npy,TRAIN/subject10_config2/clip06_label1.npy
syn54236304,clip07_label8.npy,TRAIN/subject10_config2/clip07_label8.npy
syn54236279,clip08_label2.npy,TRAIN/subject10_config2/clip08_label2.npy
syn54236293,clip09_label6.npy,TRAIN/subject10_config2/clip09_label6.npy
syn54236302,clip10_label3.npy,TRAIN/subject10_config2/clip10_label3.npy
syn54236289,clip11_label7.npy,TRAIN/subject10_config2/clip11_label7.npy
syn54236309,clip12_label2.npy,TRAIN/subject10_config2/clip12_label2.npy
syn54236283,clip13_label6.npy,TRAIN/subject10_config2/clip13_label6.npy
syn54236290,clip14_label3.npy,TRAIN/subject10_config2/clip14_label3.npy
syn54236301,clip15_label8.npy,TRAIN/subject10_config2/clip15_label8.npy
syn54236296,clip16_label4.npy,TRAIN/subject10_config2/clip16_label4.npy
syn54236300,clip17_label8.npy,TRAIN/subject10_config2/clip17_label8.npy
syn54236312,clip18_label5.npy,TRAIN/subject10_config2/clip18_label5.npy
syn54236307,clip19_label8.npy,TRAIN/subject10_config2/clip19_label8.npy
syn54236280,clip20_label3.npy,TRAIN/subject10_config2/clip20_label3.npy
syn54236303,clip21_label9.npy,TRAIN/subject10_config2/clip21_label9.npy
syn54236292,clip22_label2.npy,TRAIN/subject10_config2/clip22_label2.npy
syn54236308,clip23_label8.npy,TRAIN/subject10_config2/clip23_label8.npy
syn54235992,clip00_label0.npy,TRAIN/subject10_config3/clip00_label0.npy
syn54235987,clip01_label8.npy,TRAIN/subject10_config3/clip01_label8.npy
syn54235991,clip02_label8.npy,TRAIN/subject10_config3/clip02_label8.npy
syn54235983,clip03_label4.npy,TRAIN/subject10_config3/clip03_label4.npy
syn54235980,clip04_label8.npy,TRAIN/subject10_config3/clip04_label8.npy
syn54235986,clip05_label0.npy,TRAIN/subject10_config3/clip05_label0.npy
syn54235994,clip06_label8.npy,TRAIN/subject10_config3/clip06_label8.npy
syn54235995,clip07_label1.npy,TRAIN/subject10_config3/clip07_label1.npy
syn54235984,clip08_label8.npy,TRAIN/subject10_config3/clip08_label8.npy
syn54235993,clip09_label1.npy,TRAIN/subject10_config3/clip09_label1.npy
syn54235976,clip10_label8.npy,TRAIN/subject10_config3/clip10_label8.npy
syn54235997,clip11_label2.npy,TRAIN/subject10_config3/clip11_label2.npy
syn54236000,clip12_label6.npy,TRAIN/subject10_config3/clip12_label6.npy
syn54235978,clip13_label3.npy,TRAIN/subject10_config3/clip13_label3.npy
syn54235977,clip14_label7.npy,TRAIN/subject10_config3/clip14_label7.npy
syn54235998,clip15_label2.npy,TRAIN/subject10_config3/clip15_label2.npy
syn54235982,clip16_label6.npy,TRAIN/subject10_config3/clip16_label6.npy
syn54235989,clip17_label3.npy,TRAIN/subject10_config3/clip17_label3.npy
syn54236001,clip18_label8.npy,TRAIN/subject10_config3/clip18_label8.npy
syn54235985,clip19_label4.npy,TRAIN/subject10_config3/clip19_label4.npy
syn54235981,clip20_label8.npy,TRAIN/subject10_config3/clip20_label8.npy
syn54235979,clip21_label5.npy,TRAIN/subject10_config3/clip21_label5.npy
syn54235999,clip22_label3.npy,TRAIN/subject10_config3/clip22_label3.npy
syn54235990,clip23_label9.npy,TRAIN/subject10_config3/clip23_label9.npy
syn54235988,clip24_label2.npy,TRAIN/subject10_config3/clip24_label2.npy
syn54235996,clip25_label8.npy,TRAIN/subject10_config3/clip25_label8.npy
syn54236064,clip00_label8.npy,TRAIN/subject11_config1/clip00_label8.npy
syn54236070,clip01_label8.npy,TRAIN/subject11_config1/clip01_label8.npy
syn54236081,clip02_label0.npy,TRAIN/subject11_config1/clip02_label0.npy
syn54236068,clip03_label8.npy,TRAIN/subject11_config1/clip03_label8.npy
syn54236077,clip04_label1.npy,TRAIN/subject11_config1/clip04_label1.npy
syn54236078,clip05_label8.npy,TRAIN/subject11_config1/clip05_label8.npy
syn54236072,clip06_label1.npy,TRAIN/subject11_config1/clip06_label1.npy
syn54236090,clip07_label8.npy,TRAIN/subject11_config1/clip07_label8.npy
syn54236062,clip08_label2.npy,TRAIN/subject11_config1/clip08_label2.npy
syn54236069,clip09_label6.npy,TRAIN/subject11_config1/clip09_label6.npy
syn54236088,clip10_label3.npy,TRAIN/subject11_config1/clip10_label3.npy
syn54236066,clip11_label7.npy,TRAIN/subject11_config1/clip11_label7.npy
syn54236094,clip12_label2.npy,TRAIN/subject11_config1/clip12_label2.npy
syn54236063,clip13_label6.npy,TRAIN/subject11_config1/clip13_label6.npy
syn54236067,clip14_label3.npy,TRAIN/subject11_config1/clip14_label3.npy
syn54236085,clip15_label8.npy,TRAIN/subject11_config1/clip15_label8.npy
syn54236073,clip16_label4.npy,TRAIN/subject11_config1/clip16_label4.npy
syn54236083,clip17_label8.npy,TRAIN/subject11_config1/clip17_label8.npy
syn54236096,clip18_label5.npy,TRAIN/subject11_config1/clip18_label5.npy
syn54236091,clip19_label8.npy,TRAIN/subject11_config1/clip19_label8.npy
syn54236084,clip20_label2.npy,TRAIN/subject11_config1/clip20_label2.npy
syn54236089,clip21_label9.npy,TRAIN/subject11_config1/clip21_label9.npy
syn54236086,clip22_label3.npy,TRAIN/subject11_config1/clip22_label3.npy
syn54236092,clip23_label8.npy,TRAIN/subject11_config1/clip23_label8.npy
syn54236217,clip00_label8.npy,TRAIN/subject11_config2/clip00_label8.npy
syn54236226,clip01_label0.npy,TRAIN/subject11_config2/clip01_label0.npy
syn54236229,clip02_label8.npy,TRAIN/subject11_config2/clip02_label8.npy
syn54236216,clip03_label1.npy,TRAIN/subject11_config2/clip03_label1.npy
syn54236223,clip04_label8.npy,TRAIN/subject11_config2/clip04_label8.npy
syn54236227,clip05_label1.npy,TRAIN/subject11_config2/clip05_label1.npy
syn54236230,clip06_label8.npy,TRAIN/subject11_config2/clip06_label8.npy
syn54236215,clip07_label2.npy,TRAIN/subject11_config2/clip07_label2.npy
syn54236225,clip08_label6.npy,TRAIN/subject11_config2/clip08_label6.npy
syn54236221,clip09_label3.npy,TRAIN/subject11_config2/clip09_label3.npy
syn54236222,clip10_label7.npy,TRAIN/subject11_config2/clip10_label7.npy
syn54236232,clip11_label2.npy,TRAIN/subject11_config2/clip11_label2.npy
syn54236234,clip12_label6.npy,TRAIN/subject11_config2/clip12_label6.npy
syn54236211,clip13_label3.npy,TRAIN/subject11_config2/clip13_label3.npy
syn54236210,clip14_label8.npy,TRAIN/subject11_config2/clip14_label8.npy
syn54236209,clip15_label4.npy,TRAIN/subject11_config2/clip15_label4.npy
syn54236224,clip16_label8.npy,TRAIN/subject11_config2/clip16_label8.npy
syn54236228,clip17_label5.npy,TRAIN/subject11_config2/clip17_label5.npy
syn54236235,clip18_label8.npy,TRAIN/subject11_config2/clip18_label8.npy
syn54236231,clip19_label3.npy,TRAIN/subject11_config2/clip19_label3.npy
syn54236233,clip20_label9.npy,TRAIN/subject11_config2/clip20_label9.npy
syn54236220,clip21_label2.npy,TRAIN/subject11_config2/clip21_label2.npy
syn54236212,clip22_label8.npy,TRAIN/subject11_config2/clip22_label8.npy
syn54236518,clip00_label8.npy,TRAIN/subject11_config3/clip00_label8.npy
syn54236526,clip01_label8.npy,TRAIN/subject11_config3/clip01_label8.npy
syn54236533,clip02_label0.npy,TRAIN/subject11_config3/clip02_label0.npy
syn54236524,clip03_label8.npy,TRAIN/subject11_config3/clip03_label8.npy
syn54236529,clip04_label1.npy,TRAIN/subject11_config3/clip04_label1.npy
syn54236530,clip05_label8.npy,TRAIN/subject11_config3/clip05_label8.npy
syn54236527,clip06_label1.npy,TRAIN/subject11_config3/clip06_label1.npy
syn54236543,clip07_label8.npy,TRAIN/subject11_config3/clip07_label8.npy
syn54236509,clip08_label2.npy,TRAIN/subject11_config3/clip08_label2.npy
syn54236525,clip09_label6.npy,TRAIN/subject11_config3/clip09_label6.npy
syn54236542,clip10_label3.npy,TRAIN/subject11_config3/clip10_label3.npy
syn54236519,clip11_label7.npy,TRAIN/subject11_config3/clip11_label7.npy
syn54236544,clip12_label2.npy,TRAIN/subject11_config3/clip12_label2.npy
syn54236515,clip13_label6.npy,TRAIN/subject11_config3/clip13_label6.npy
syn54236520,clip14_label3.npy,TRAIN/subject11_config3/clip14_label3.npy
syn54236538,clip15_label8.npy,TRAIN/subject11_config3/clip15_label8.npy
syn54236528,clip16_label4.npy,TRAIN/subject11_config3/clip16_label4.npy
syn54236534,clip17_label8.npy,TRAIN/subject11_config3/clip17_label8.npy
syn54236547,clip18_label5.npy,TRAIN/subject11_config3/clip18_label5.npy
syn54236535,clip19_label3.npy,TRAIN/subject11_config3/clip19_label3.npy
syn54236541,clip20_label9.npy,TRAIN/subject11_config3/clip20_label9.npy
syn54236523,clip21_label2.npy,TRAIN/subject11_config3/clip21_label2.npy
syn54236514,clip22_label8.npy,TRAIN/subject11_config3/clip22_label8.npy
